time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,time/iterations,time/fps,train/clip_fraction,train/entropy_loss,train/std,train/approx_kl,train/learning_rate,train/value_loss,train/explained_variance,train/loss,train/n_updates,train/policy_gradient_loss,train/clip_range,eval/mean_ep_length,eval/mean_reward
35631,7147520,7.80503547,307.54,349,200,0.520615234375,-4.848412809371948,1.2366713285446167,0.00088574894,1e-05,0.000438211911568942,0.9991463422775269,-0.005154900252819061,1740,0.00046361502279978594,0.015,,
,7150000,,,,,0.5107421875,-4.8502900862693785,1.237484097480774,0.0008369178,1e-05,0.0004587406654536608,0.9991005063056946,-0.006462997291237116,1745,-9.423420728126075e-05,0.015,418.0,9.925568
35740,7168000,7.845466620000001,309.47,350,200,,,,,,,,,,,,,
35830,7188480,7.820144899999999,308.32,351,200,0.51056640625,-4.852488605976105,1.2383309602737427,0.00079516496,1e-05,0.0003121419813396642,0.9994707107543945,-0.005857978016138077,1750,-0.0006880912609994994,0.015,,
,7200000,,,,,0.5134765625,-4.854991748332977,1.2394336462020874,0.0008568065,1e-05,0.0006710212819598382,0.9988338947296143,-0.003409375436604023,1755,-0.0006726022343354998,0.015,411.0,9.793946
35930,7208960,7.896707770000001,312.12,352,200,,,,,,,,,,,,,
36041,7229440,7.883145400000001,311.37,353,200,0.501923828125,-4.857575702667236,1.2405445575714111,0.0008488133,1e-05,0.00028874959407403366,0.9995289444923401,-0.004886886104941368,1760,-0.001585629745341066,0.015,,
36142,7249920,7.8980535000000005,312.13,354,200,0.5057421875,-4.860305653810501,1.241627812385559,0.00087911234,1e-05,0.0002639722414460266,0.9996028542518616,-0.006012076046317816,1765,-0.0010186412446273607,0.015,,
,7250000,,,,,0.514970703125,-4.862457484006882,1.2424596548080444,0.0008856098,1e-05,0.00045999615595064823,0.9990068078041077,-0.005171418190002441,1770,-0.0007319504109182162,0.015,409.0,9.760015
36249,7270400,7.88406184,311.56,355,200,,,,,,,,,,,,,
36352,7290880,7.88485307,311.73,356,200,0.508544921875,-4.864572918415069,1.2434229850769043,0.0008325068,1e-05,0.00026184031903540015,0.9996011853218079,-0.0065696663223207,1775,-0.0025609818004159023,0.015,,
,7300000,,,,,0.507685546875,-4.867139754295349,1.2445489168167114,0.0009216992,1e-05,0.0003179176373669179,0.9994625449180603,-0.006156616378575563,1780,-0.0017200780515850057,0.015,403.0,9.628593
36460,7311360,7.80174492,307.43,357,200,,,,,,,,,,,,,
36562,7331840,7.6596340199999995,300.37,358,200,0.511083984375,-4.869702023267746,1.2455439567565918,0.0009660285,1e-05,0.0004606784362476901,0.9990760684013367,-0.003759232349693775,1785,-0.001173761482405098,0.015,,
,7350000,,,,,0.52994140625,-4.8723042261600495,1.246716022491455,0.00096355646,1e-05,0.0011144331314426382,0.9974438548088074,-0.002381053287535906,1790,0.0018273663472245971,0.015,391.0,9.414075
36673,7352320,7.72066554,303.32,359,200,,,,,,,,,,,,,
36783,7372800,7.838248500000001,309.28,360,200,0.49826171875,-4.874205479621887,1.2470312118530273,0.0007624875,1e-05,0.0004215801608006586,0.9990552663803101,-0.007644821424037218,1795,-0.003539335611385468,0.015,,
36897,7393280,7.83768013,309.29,361,200,0.520751953125,-4.875125241279602,1.2474840879440308,0.00092222804,1e-05,0.0004151183846988715,0.9992892146110535,-0.009503149427473545,1800,-0.0027089848839023036,0.015,,
,7400000,,,,,0.5034375,-4.876972575187683,1.248498558998108,0.0008918236,1e-05,0.00039585220591106915,0.9992799162864685,-0.007091843988746405,1805,-0.002353344012517482,0.015,407.0,9.709517
37010,7413760,7.720329320000001,303.53,362,200,,,,,,,,,,,,,
37113,7434240,7.738197649999998,304.29,363,200,0.524560546875,-4.879500058889389,1.249573826789856,0.0009998297,1e-05,0.0006974532506137621,0.9985796809196472,-0.0044820113107562065,1810,-0.0008977387505728985,0.015,,
,7450000,,,,,0.5079296875,-4.881722555160523,1.2504245042800903,0.00091468386,1e-05,0.00034237697705975735,0.9994380474090576,-0.006478462368249893,1815,-0.001472608521071379,0.015,413.0,9.781739
37229,7454720,7.7870912699999995,306.76,364,200,,,,,,,,,,,,,
37335,7475200,7.832747919999999,309.07,365,200,0.517294921875,-4.884233992099762,1.2515958547592163,0.00089712196,1e-05,0.0008355403888708679,0.9983331561088562,0.0031779168639332056,1820,0.0023417470098138437,0.015,,
37436,7495680,7.829958029999999,308.98,366,200,0.510849609375,-4.885780849456787,1.2517259120941162,0.00095063,1e-05,0.0004998046615946805,0.9990792870521545,-0.006784365978091955,1825,-0.0010771481136544025,0.015,,
,7500000,,,,,0.530556640625,-4.8869120669364925,1.2524347305297852,0.0008223422,1e-05,0.0005439322473830544,0.9988895654678345,-0.0033428750466555357,1830,-0.0020048469548964933,0.015,401.0,9.595768
37545,7516160,7.87308606,311.14,367,200,,,,,,,,,,,,,
37642,7536640,7.83504684,309.43,368,200,0.513662109375,-4.88887037396431,1.2534593343734741,0.00091830606,1e-05,0.0003716744136909256,0.9993124604225159,-0.0043229637667536736,1835,-0.0024425537788192743,0.015,,
,7550000,,,,,0.504873046875,-4.890745671987534,1.2540137767791748,0.00084314385,1e-05,0.00043821252747875403,0.9991648197174072,-0.005359247792512178,1840,-0.002332465520066762,0.015,415.0,9.851237
37742,7557120,7.799356369999999,307.5,369,200,,,,,,,,,,,,,
37839,7577600,7.862311169999999,310.78,370,200,0.50921875,-4.892960278987885,1.255315899848938,0.0008755623,1e-05,0.00035035673652600963,0.999428391456604,-0.0028362134471535683,1845,-0.0006180013913945004,0.015,,
37931,7598080,7.89937281,312.87,371,200,0.51658203125,-4.895993505716324,1.2565324306488037,0.00091892795,1e-05,0.000293988618759613,0.9995244741439819,-0.006255976855754852,1850,-0.0013645156886013866,0.015,,
,7600000,,,,,0.5138671875,-4.898910973072052,1.2578562498092651,0.00095772947,1e-05,0.0005825780532177305,0.9987781643867493,-0.0023874579928815365,1855,0.0005589681296078197,0.015,415.0,9.841033
38036,7618560,7.81906667,308.59,372,200,,,,,,,,,,,,,
38130,7639040,7.831269240000001,309.13,373,200,0.53724609375,-4.901788175106049,1.2590537071228027,0.0009072673,1e-05,0.00038614527220488527,0.9993171691894531,-0.003547784872353077,1860,-0.000557904006454919,0.015,,
,7650000,,,,,0.51705078125,-4.904090522527695,1.2598857879638672,0.00085752486,1e-05,0.0003020490641210927,0.9995147585868835,-0.005510673392564058,1865,-0.00047911039668633746,0.015,415.0,9.840736
38228,7659520,7.847296750000001,309.98,374,200,,,,,,,,,,,,,
38316,7680000,7.7958469,307.58,375,200,0.50087890625,-4.90622970700264,1.260738730430603,0.00085715967,1e-05,0.00029471882011421256,0.9995597004890442,-0.005221490282565355,1870,-0.001906127597849263,0.015,,
,7700000,,,,,0.514345703125,-4.908853600025177,1.2620831727981567,0.0008244112,1e-05,0.00042168681356997696,0.9991211891174316,-0.007593728601932526,1875,-0.0017284008249043837,0.015,421.0,9.965745
38414,7700480,7.773399469999999,306.32,376,200,,,,,,,,,,,,,
38505,7720960,7.7703045699999995,306.17,377,200,0.514443359375,-4.9107649505138395,1.262580394744873,0.00085259957,1e-05,0.0006241806676553096,0.9988125562667847,-0.0072616953402757645,1880,-0.0014492347726809385,0.015,,
38592,7741440,7.821340150000002,308.81,378,200,0.503134765625,-4.91239042520523,1.2633377313613892,0.0008247858,1e-05,0.0007026660209521651,0.998680055141449,-0.0070093427784740925,1885,-0.0016949593160279618,0.015,,
,7750000,,,,,0.508427734375,-4.914055097103119,1.2638702392578125,0.00079593854,1e-05,0.00040614452580484795,0.999286949634552,-0.007505693938583136,1890,-0.0021213260588592675,0.015,418.0,9.914629
38686,7761920,7.7266962999999995,303.96,379,200,,,,,,,,,,,,,
38773,7782400,7.7954316100000005,307.47,380,200,0.50703125,-4.916156970262527,1.265074372291565,0.0008698938,1e-05,0.0003077655373272137,0.9995211958885193,-0.008376719430088997,1895,-0.0016983146635539015,0.015,,
,7800000,,,,,0.502822265625,-4.919022752046585,1.2662547826766968,0.0009452834,1e-05,0.00032172822502616325,0.9994699358940125,-0.007007553707808256,1900,-0.0017570274107856676,0.015,413.0,9.817948
38865,7802880,7.76933196,306.2,381,200,,,,,,,,,,,,,
38952,7823360,7.76430651,306.17,382,200,0.5308984375,-4.921749755144119,1.2674418687820435,0.0008240875,1e-05,0.0005091350020666141,0.9989133477210999,-0.00041738105937838554,1905,-0.00024416688154815347,0.015,,
39047,7843840,7.831294419999998,309.3,383,200,0.5015625,-4.924324023723602,1.2685233354568481,0.0007630439,1e-05,0.00040150847038603385,0.9993138313293457,-0.004224641714245081,1910,0.00017331968898361084,0.015,,
,7850000,,,,,0.5106640625,-4.926525782346726,1.2695282697677612,0.000918015,1e-05,0.0003335110210173298,0.9994775652885437,-0.005171673372387886,1915,-0.0019620544027020514,0.015,404.0,9.622153
39157,7864320,7.833499979999999,309.3,384,200,,,,,,,,,,,,,
39259,7884800,7.775881629999999,306.4,385,200,0.50076171875,-4.928947970867157,1.2705340385437012,0.0007986069,1e-05,0.0002889953124758904,0.9995448589324951,-0.006303994916379452,1920,-0.002334691225987626,0.015,,
,7900000,,,,,0.51529296875,-4.930925862789154,1.2713702917099,0.000825118,1e-05,0.0006664435163474991,0.998714029788971,-0.009177040308713913,1925,-0.0020088177112847915,0.015,416.0,9.856684
39357,7905280,7.796348889999999,307.62,386,200,,,,,,,,,,,,,
39447,7925760,7.638377469999999,299.75,387,200,0.495068359375,-4.933193744421005,1.2723904848098755,0.0007395384,1e-05,0.00034516279651143123,0.9994472861289978,-0.006851923186331987,1930,-0.002023076400400896,0.015,,
39537,7946240,7.73148377,304.36,388,200,0.514970703125,-4.935508434772491,1.2732938528060913,0.0008417264,1e-05,0.0006383503902179655,0.9987235069274902,-0.0042047156020998955,1935,-0.0005278090018873627,0.015,,
,7950000,,,,,0.5084765625,-4.936757328510285,1.273533821105957,0.0008843614,1e-05,0.0004804292504559271,0.998916506767273,-0.007790248841047287,1940,-0.0027107128870557063,0.015,420.0,9.913477
39651,7966720,7.6864459599999995,302.1,389,200,,,,,,,,,,,,,
39746,7987200,7.719726340000001,303.61,390,200,0.51353515625,-4.937446086406708,1.2739953994750977,0.0008897511,1e-05,0.0010982431876618648,0.9979851841926575,-0.005345627199858427,1945,-0.0009983862416629563,0.015,,
,8000000,,,,,0.514375,-4.938938915729523,1.2748541831970215,0.00094642845,1e-05,0.0007607177365935059,0.9985304474830627,-0.004747073166072369,1950,-0.0011923410004601464,0.015,408.0,9.690524
39845,8007680,7.7263420300000005,304.14,391,200,,,,,,,,,,,,,
39941,8028160,7.76769253,306.13,392,200,0.5303125,-4.940687016248703,1.2754011154174805,0.0008825561,1e-05,0.0006343103350809542,0.9988449811935425,-0.0075547765009105206,1955,-0.001284310809460294,0.015,,
40032,8048640,7.75603568,305.41,393,201,0.514775390625,-4.942286112308502,1.2761842012405396,0.0008211009,1e-05,0.0005684203025521128,0.9989683032035828,0.0025702007114887238,1960,-0.0015778756231156876,0.015,,
,8050000,,,,,0.520693359375,-4.944215359687806,1.2769302129745483,0.00082803296,1e-05,0.0006819471879862249,0.9988107085227966,-0.0049096280708909035,1965,-0.0010215771878392843,0.015,419.0,9.942715
40129,8069120,7.722642929999999,303.98,394,201,,,,,,,,,,,,,
40224,8089600,7.79935842,307.74,395,201,0.507080078125,-4.946497076749802,1.278120517730713,0.0008034188,1e-05,0.0007933453909572564,0.9984774589538574,-0.007185725495219231,1970,-0.00055048295144843,0.015,,
,8100000,,,,,0.498916015625,-4.9491750574111935,1.2791719436645508,0.00076733757,1e-05,0.000729635082425375,0.9985870122909546,-0.002070639282464981,1975,0.001117448837903794,0.015,404.0,9.672664
40325,8110080,7.792423970000001,307.17,396,201,,,,,,,,,,,,,
40416,8130560,7.746793129999999,304.96,397,201,0.505751953125,-4.951253818273544,1.279897928237915,0.0008850541,1e-05,0.0009251761037739925,0.9982157349586487,-0.004552858881652355,1980,0.001072455626035662,0.015,,
,8150000,,,,,0.519990234375,-4.953105753660202,1.2808018922805786,0.0008570561,1e-05,0.0005340653474559076,0.9989282488822937,-0.0010391869582235813,1985,0.0003586192360671703,0.015,419.0,9.931687
40520,8151040,7.77309592,306.51,398,201,,,,,,,,,,,,,
40616,8171520,7.823978060000001,309.25,399,201,0.521201171875,-4.955183938741684,1.2816427946090698,0.0008215838,1e-05,0.0005390061481739394,0.9988476037979126,-0.00564629165455699,1990,0.0005320757303343271,0.015,,
40710,8192000,7.8618500099999995,311.11,400,201,0.51451171875,-4.95774295091629,1.2830287218093872,0.00090665056,1e-05,0.0003587307771886117,0.9994154572486877,-0.004595600999891758,1995,-0.00031851327572439913,0.015,,
,8200000,,,,,0.510029296875,-4.960453917980194,1.2839981317520142,0.00079478044,1e-05,0.0003091568923991872,0.9994971752166748,-0.006639633793383837,2000,-0.0005310868174819916,0.015,408.0,9.716898
40818,8212480,7.772574150000001,306.49,401,201,,,,,,,,,,,,,
40914,8232960,7.759613530000001,305.84,402,201,0.519375,-4.962380071878433,1.2848808765411377,0.00091334374,1e-05,0.000701627323833236,0.9987991452217102,-0.006000144872814417,2005,0.00035030775026825725,0.015,,
,8250000,,,,,0.50431640625,-4.964393117427826,1.2858048677444458,0.000878489,1e-05,0.0003465969787794165,0.9994425177574158,-0.0057444325648248196,2010,-0.0019028516113758088,0.015,407.0,9.728047
41015,8253440,7.686040120000002,302.26,403,201,,,,,,,,,,,,,
41111,8273920,7.677573480000001,301.85,404,201,0.5205859375,-4.967111797332763,1.2871994972229004,0.0008264139,1e-05,0.0006173209040935035,0.99884432554245,-0.003975583240389824,2015,0.0017718783724922104,0.015,,
41208,8294400,7.752145050000001,305.5,405,201,0.52337890625,-4.969463860988617,1.287990927696228,0.00082677323,1e-05,0.0006151561631122604,0.9989038705825806,-0.005540450569242239,2020,-0.00014257629538406036,0.015,,
,8300000,,,,,0.524990234375,-4.972043973207474,1.2892924547195435,0.0009691082,1e-05,0.0007940982101717963,0.9985623955726624,-0.004030806943774223,2025,0.0008594533950599725,0.015,414.0,9.849802
41307,8314880,7.784773230000001,307.23,406,201,,,,,,,,,,,,,
41401,8335360,7.92139679,314.2,407,201,0.525576171875,-4.975338387489319,1.2907443046569824,0.0009088518,1e-05,0.0006573799242687528,0.9987152814865112,-0.0019694161601364613,2030,0.0011849559294023493,0.015,,
,8350000,,,,,0.51591796875,-4.9779272103309635,1.2916923761367798,0.0009665357,1e-05,0.0003780551923046005,0.9992636442184448,-0.005363642703741789,2035,-0.0011690208921390876,0.015,399.0,9.572698
41503,8355840,7.964617679999999,316.28,408,201,,,,,,,,,,,,,
41594,8376320,8.00213118,317.95,409,201,0.50466796875,-4.979664480686187,1.2922253608703613,0.0007537514,1e-05,0.00032315286825905786,0.9994579553604126,-0.006419187877327204,2040,-0.002142286697635427,0.015,,
41686,8396800,7.984170619999999,317.02,410,201,0.537470703125,-4.98166600227356,1.2934967279434204,0.0007843814,1e-05,0.0003099061595275998,0.9995201826095581,-0.004174055531620979,2045,0.0002810447981937614,0.015,,
,8400000,,,,,0.535244140625,-4.9845015490055085,1.2946754693984985,0.0009248409,1e-05,0.00035341495738975935,0.9994038939476013,-0.004934594035148621,2050,0.0004956587324704742,0.015,426.0,10.07334
41790,8417280,8.01779676,318.73,411,201,,,,,,,,,,,,,
41882,8437760,8.03398234,319.56,412,201,0.503193359375,-4.987347025871276,1.2959975004196167,0.00078910106,1e-05,0.00032645034039887835,0.9994489550590515,-0.0027216533198952675,2055,0.000502956300333608,0.015,,
,8450000,,,,,0.50080078125,-4.990670195817947,1.2975764274597168,0.00082514214,1e-05,0.00032685220445273445,0.999433696269989,-0.004201977979391813,2060,0.0005697330195653194,0.015,421.0,9.97771
41983,8458240,7.993621139999998,317.66,413,201,,,,,,,,,,,,,
42083,8478720,7.83495503,309.75,414,201,0.51130859375,-4.994074835777282,1.2989765405654907,0.00083885866,1e-05,0.00032245691149000776,0.9994649887084961,-0.002980962162837386,2065,0.0005819351350692159,0.015,,
42177,8499200,7.863992760000001,311.02,415,201,0.530263671875,-4.997745639085769,1.3008519411087036,0.0009202229,1e-05,0.0006540516122913687,0.9979241490364075,-0.003550866851583123,2070,0.0030460917812160913,0.015,,
,8500000,,,,,0.51943359375,-5.000672371387481,1.301774024963379,0.00082448183,1e-05,0.0007722100365208462,0.9983133673667908,-0.0018324804259464145,2075,0.0015973529421171406,0.015,415.0,9.853611
42281,8519680,7.86073424,311.09,416,201,,,,,,,,,,,,,
42380,8540160,7.921133589999999,314.07,417,201,0.50814453125,-5.003263117074966,1.303176760673523,0.00095583603,1e-05,0.0005947961851779837,0.9989241361618042,-0.0038483552634716034,2080,0.00046202777748476364,0.015,,
,8550000,,,,,0.52025390625,-5.005901447534561,1.3039966821670532,0.0010462187,1e-05,0.0003309200450530625,0.9993569254875183,-0.005549687426537275,2085,-0.001251358767003694,0.015,419.0,9.953856
42484,8560640,7.99471072,317.86,418,201,,,,,,,,,,,,,
42586,8581120,7.976141639999998,316.79,419,201,0.52958984375,-5.008504327535629,1.3054299354553223,0.00093630515,1e-05,0.0003232187257890473,0.9994975328445435,-0.004240050446242094,2090,0.0003352730597543996,0.015,,
,8600000,,,,,0.522275390625,-5.011730914115906,1.3068164587020874,0.000839106,1e-05,0.0005461014625325333,0.9987655878067017,-0.0027407773304730654,2095,0.0010508804668097583,0.015,429.0,10.127891
42700,8601600,7.98933324,317.45,420,201,,,,,,,,,,,,,
42800,8622080,7.98302623,317.23,421,201,0.519384765625,-5.015136659145355,1.3084450960159302,0.00086502393,1e-05,0.00030858094196446474,0.9994749426841736,-0.0052106971852481365,2100,-5.548093900870299e-05,0.015,,
42899,8642560,7.970952010000001,316.61,422,201,0.5208984375,-5.018998064994812,1.310166835784912,0.001050953,1e-05,0.0003174534776553628,0.9995188117027283,-0.0032719182781875134,2105,0.0008925417200953234,0.015,,
,8650000,,,,,0.518271484375,-5.023016871213913,1.3120081424713135,0.00090431457,1e-05,0.00030077738239924656,0.999549925327301,-0.0017534737708047032,2110,0.0018023052661374096,0.015,417.0,9.909491
43016,8663040,8.00141558,318.19,423,201,,,,,,,,,,,,,
43122,8683520,8.085184969999998,322.49,424,201,0.51322265625,-5.02700383067131,1.313679575920105,0.00091000303,1e-05,0.0003050898552100989,0.9995302557945251,-0.0022978121414780617,2115,0.0015798993358112057,0.015,,
,8700000,,,,,0.51802734375,-5.031301364898682,1.3156991004943848,0.0009614717,1e-05,0.000306347798796196,0.9994910955429077,-0.002364469226449728,2120,0.0014468887150542286,0.015,424.0,10.062778
43214,8704000,8.02497088,319.26,425,201,,,,,,,,,,,,,
43313,8724480,8.07816794,321.82,426,201,0.5384765625,-5.03611720085144,1.317783236503601,0.0009556377,1e-05,0.0005058842100697802,0.998875081539154,-0.0026214905083179474,2125,0.0032983539891574764,0.015,,
43412,8744960,8.133083489999999,324.53,427,201,0.51669921875,-5.040054364204407,1.3191946744918823,0.00083355326,1e-05,0.0003140994293789845,0.9994757175445557,-0.004069372080266476,2130,0.0009288489995378769,0.015,,
,8750000,,,,,0.506279296875,-5.043246093988419,1.3207015991210938,0.00094972906,1e-05,0.0002974030484620016,0.9995343685150146,-0.006303858011960983,2135,0.0008361601616797998,0.015,408.0,9.748794
43540,8765440,8.106901509999998,323.4,428,201,,,,,,,,,,,,,
43649,8785920,8.07481995,321.9,429,201,0.50626953125,-5.046917897462845,1.322418451309204,0.00089298654,1e-05,0.00030522815945005277,0.9995276927947998,-0.004399879369884729,2140,0.001656602966850187,0.015,,
,8800000,,,,,0.540947265625,-5.051359422206879,1.3244837522506714,0.0010359517,1e-05,0.0004789429707307136,0.9987964630126953,6.815034430474043e-05,2145,0.003695500971371075,0.015,423.0,10.025753
43752,8806400,8.005655990000001,318.38,430,201,,,,,,,,,,,,,
43848,8826880,8.013639009999999,318.78,431,201,0.557919921875,-5.056112908124923,1.3265247344970703,0.0010341743,1e-05,0.000873657732445281,0.9980668425559998,0.00275225518271327,2150,0.004296489977568854,0.015,,
43937,8847360,8.024789479999999,319.3,432,201,0.5275,-5.059935923814773,1.3279367685317993,0.0009933719,1e-05,0.00042386488945339807,0.9991571307182312,-0.0022608160506933928,2155,0.002824516616456094,0.015,,
,8850000,,,,,0.52763671875,-5.062917467355728,1.3292559385299683,0.00093190756,1e-05,0.00035744967935897877,0.9994335770606995,-0.0026648861821740866,2160,0.003031197989876091,0.015,338.0,8.363708
44029,8867840,8.03122031,319.63,433,201,,,,,,,,,,,,,
44083,8888320,8.0860194,322.32,434,201,0.51974609375,-5.066067417860031,1.3307515382766724,0.0008638535,1e-05,0.0002881366672227159,0.9995517134666443,-0.0032941321842372417,2165,0.0009762930521537783,0.015,,
,8900000,,,,,0.521142578125,-5.069251623153686,1.3321046829223633,0.0009766805,1e-05,0.0003010995684599038,0.9995077848434448,-0.006414860021322966,2170,1.789866664694273e-05,0.015,387.0,9.336771
44139,8908800,8.03839143,319.84,435,201,,,,,,,,,,,,,
44202,8929280,7.975591560000001,316.96,436,202,0.516845703125,-5.072003874778748,1.333274483680725,0.0009269174,1e-05,0.00042152101512328956,0.9992318153381348,-0.00526469899341464,2175,-0.0006798652811721695,0.015,,
44259,8949760,7.98077423,317.32,437,202,0.52607421875,-5.0744653260707855,1.3341621160507202,0.0010076531,1e-05,0.00040564042934420285,0.9993240833282471,-0.005088360048830509,2180,-0.0013618411527386342,0.015,,
,8950000,,,,,0.51177734375,-5.076654489040375,1.3351224660873413,0.0008241604,1e-05,0.00028594357456313447,0.9995718598365784,-0.007362509611994028,2185,-0.0026269966064137408,0.015,417.0,9.911302
44330,8970240,8.068211790000001,321.36,438,202,,,,,,,,,,,,,
44388,8990720,8.0573513,320.71,439,202,0.50962890625,-5.079452602863312,1.336560606956482,0.00083351287,1e-05,0.0006728192626542295,0.9984010457992554,-0.00814584270119667,2190,-0.0029316074954294892,0.015,,
,9000000,,,,,0.532880859375,-5.081351563930512,1.3369766473770142,0.0008768455,1e-05,0.0005171421288105194,0.9990817904472351,-0.010099329985678196,2195,-0.004543923367309617,0.015,353.0,8.666744
44449,9011200,8.00004513,318.15,440,202,,,,,,,,,,,,,
44504,9031680,8.04592575,320.45,441,202,0.534072265625,-5.0829577171802525,1.3378056287765503,0.0010540762,1e-05,0.0007070135174217284,0.9985141158103943,-0.007847697474062443,2200,-0.002173136076344235,0.015,,
,9050000,,,,,0.5243359375,-5.084937181472778,1.338699221611023,0.00092407985,1e-05,0.00057688452401635,0.9987941980361938,-0.0016929532866925001,2205,-0.003419641465698078,0.015,396.0,9.521758
44562,9052160,8.03013591,319.5,442,203,,,,,,,,,,,,,
44615,9072640,8.05607494,320.77,443,203,0.521318359375,-5.086842179298401,1.339533805847168,0.0009974446,1e-05,0.000353176925018488,0.9993118047714233,-0.009641354903578758,2210,-0.005079159115266521,0.015,,
44674,9093120,8.13702015,325.0,444,203,0.51861328125,-5.088465864658356,1.3400827646255493,0.00088122935,1e-05,0.0005919978555903072,0.9987269639968872,-0.00856781005859375,2215,-0.0028633954976248787,0.015,,
,9100000,,,,,0.509541015625,-5.089697953462601,1.3406853675842285,0.00092724356,1e-05,0.0003611410658049863,0.9993008971214294,-0.007617016322910786,2220,-0.0036405842508247586,0.015,355.0,8.746335
44733,9113600,8.13241682,324.76,445,203,,,,,,,,,,,,,
44789,9134080,8.19964401,328.13,446,203,0.507294921875,-5.090967878103256,1.3412338495254517,0.00091941823,1e-05,0.000304793527466245,0.9995338320732117,-0.007311795838177204,2225,-0.0031355448086105753,0.015,,
,9150000,,,,,0.508359375,-5.092393920421601,1.3418408632278442,0.0009401048,1e-05,0.00029306700900633587,0.9995148181915283,-0.008496137335896492,2230,-0.004791460933920462,0.015,348.0,8.570964
44852,9154560,8.19875686,328.11,447,204,,,,,,,,,,,,,
44922,9175040,8.17922335,327.31,448,204,0.51642578125,-5.0935979616642,1.3423800468444824,0.0009570541,1e-05,0.00030411933392315404,0.9994890689849854,-0.0067428844049572945,2235,-0.003934820521390065,0.015,,
44974,9195520,8.21715708,329.07,449,204,0.5090625,-5.095115796327591,1.3430343866348267,0.00094639417,1e-05,0.0003466488882986596,0.9994633793830872,-0.00844540074467659,2240,-0.003146003465299145,0.015,,
,9200000,,,,,0.508818359375,-5.096768518686295,1.343865990638733,0.0009789241,1e-05,0.00030282880125014343,0.9995181560516357,-0.0069226669147610664,2245,-0.0031025470250460787,0.015,368.0,8.993933
45031,9216000,8.124367799999998,324.31,450,204,,,,,,,,,,,,,
46017,9236480,8.083752630000001,322.36,451,200,0.546611328125,-5.099641253948212,1.3454517126083374,0.0011056485,1e-05,0.0006793298283446347,0.9981687664985657,-0.0008523948490619659,2250,0.0007706000558391679,0.015,,
,9250000,,,,,0.53158203125,-5.102241463661194,1.3462988138198853,0.001021679,1e-05,0.0006669392302501364,0.9987415075302124,-0.007802892941981554,2255,-0.002291319478645164,0.015,408.0,9.764549
47082,9256960,8.04914894,320.54,452,196,,,,,,,,,,,,,
47130,9277440,8.00121861,318.3,453,196,0.5119140625,-5.104133483171463,1.3471250534057617,0.0009305075,1e-05,0.00034283141358173454,0.9993845224380493,-0.006095011252909899,2260,-0.0031889209608198144,0.015,,
47180,9297920,7.982251990000001,317.35,454,197,0.550654296875,-5.106034487485886,1.3481969833374023,0.00093011046,1e-05,0.0005229215912186192,0.9987121820449829,-0.005856412462890148,2265,-0.001115224641707755,0.015,,
,9300000,,,,,0.535400390625,-5.109045977592468,1.3497039079666138,0.0009790165,1e-05,0.0009970460522163193,0.997992992401123,-0.000559977546799928,2270,0.0009378734652818821,0.015,402.0,9.662082
47235,9318400,8.021823529999999,319.22,455,197,,,,,,,,,,,,,
47290,9338880,7.9456752,315.38,456,197,0.513603515625,-5.111320757865906,1.3502740859985352,0.0008779865,1e-05,0.00042784224315255414,0.99912029504776,-0.0038914703764021397,2275,-0.0017016896549102967,0.015,,
,9350000,,,,,0.533701171875,-5.113210928440094,1.3512684106826782,0.00093555095,1e-05,0.0012135390478215412,0.9967641234397888,-0.001990889897570014,2280,0.0022917678390149375,0.015,344.0,8.524671
47355,9359360,7.951969170000001,315.68,457,197,,,,,,,,,,,,,
47414,9379840,8.069062090000001,321.44,458,197,0.513330078125,-5.115066266059875,1.351702094078064,0.0008513952,1e-05,0.0004077311244691373,0.9992414116859436,-0.0037054093554615974,2285,-0.00042895874352325334,0.015,,
,9400000,,,,,0.51423828125,-5.1164128983020785,1.352542757987976,0.0008762504,1e-05,0.00036231498059350996,0.9994359612464905,-0.003308086423203349,2290,0.00029764784463623075,0.015,323.0,8.094198
47471,9400320,8.03159373,319.65,459,198,,,,,,,,,,,,,
47527,9420800,8.0141415,318.85,460,198,0.518154296875,-5.1188734900951385,1.3539355993270874,0.0010531641,1e-05,0.0005741753525217064,0.9988080859184265,-0.00385637441650033,2295,0.001814779645355884,0.015,,
47584,9441280,8.04446888,320.5,461,198,0.518935546875,-5.121438699960708,1.3548742532730103,0.00089995284,1e-05,0.0004710689377679955,0.9991072416305542,-0.0054006692953407764,2300,0.0007356910868838895,0.015,,
,9450000,,,,,0.52751953125,-5.124134039878845,1.3563017845153809,0.0009556908,1e-05,0.00030963742814492433,0.9994916915893555,-0.004395120777189732,2305,-0.00032467302233271764,0.015,379.0,9.218294
47640,9461760,8.040617680000002,320.28,462,198,,,,,,,,,,,,,
47694,9482240,8.005035979999999,318.52,463,198,0.516240234375,-5.12677836060524,1.357178807258606,0.0008986687,1e-05,0.00029810555395670235,0.9995321035385132,-0.005392079707235098,2310,-0.0007170533353018982,0.015,,
,9500000,,,,,0.507158203125,-5.129591362476349,1.3588980436325073,0.0010185044,1e-05,0.000798207103725872,0.9985465407371521,-0.004827019292861223,2315,0.0004882857889606384,0.015,312.0,7.865476
